Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km
Swinton (South Yorks),SWN,1.0,53.4862403951498,-1.30582138562356,51.51349214773037,-0.11436054290620458,233.9493044657961,137.0,107.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.45950125923848056
Sydenham (London),SYD,0.0,51.427246295592,-0.0542439819182943,51.51349214773037,-0.11436054290620458,10.465296907555201,20.0,4.6,ATOC,ANYTIME DAY S,0.0,0.4395479689333158
Sydenham Hill,SYH,0.0,51.4327125692397,-0.0803395721522796,51.51349214773037,-0.11436054290620458,9.29298499305252,15.0,4.6,ATOC,ANYTIME DAY S,0.0,0.4949970330780671
Syon Lane,SYL,0.0,51.4817837990482,-0.324841915789914,51.51349214773037,-0.11436054290620458,15.03638418506127,52.0,5.5,ATOC,ANYTIME DAY S,0.0,0.3657794275743686
Syston,SYS,1.0,52.6942107010372,-1.08239882395378,51.51349214773037,-0.11436054290620458,147.1687949231117,115.0,89.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.608145225669336
Tackley,TAC,1.0,51.8812383380039,-1.29753564148468,51.51349214773037,-0.11436054290620458,91.46522386072394,103.0,33.7,GWR,ANYTIME DAY S,0.0,0.36844604514734164
Tadworth,TAD,0.0,51.2916362036915,-0.235964669294279,51.51349214773037,-0.11436054290620458,26.093096207977972,51.0,7.4,ATOC,ANYTIME DAY S,0.0,0.28359992010980467
Taffs Well,TAF,1.0,51.5408080211,-3.26293846869896,51.51349214773037,-0.11436054290620458,218.51321401933276,162.0,121.0,GWR,ANYTIME S,0.0,0.5537422555566577
Tain,TAI,1.0,57.8144243413039,-4.05205000822053,51.51349214773037,-0.11436054290620458,745.6899694707176,559.0,183.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.24608082113568758
Talsarnau,TAL,1.0,52.9043130170239,-4.06815554408731,51.51349214773037,-0.11436054290620458,311.3808899219452,365.0,189.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.6085794155431393
Talybont,TLB,1.0,52.772635080581,-4.09659731973852,51.51349214773037,-0.11436054290620458,306.45425949748835,329.0,179.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5841002187194825
Tal-y-Cafn,TLC,1.0,53.2283672773628,-3.81826391859997,51.51349214773037,-0.11436054290620458,316.2432917747754,255.0,163.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5154259528644377
Tame Bridge Parkway,TAB,1.0,52.5529341432741,-1.97621172597625,51.51349214773037,-0.11436054290620458,172.33395196027166,125.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5164391519351756
Tamworth,TAM,0.0,52.6374753333131,-1.68646456180462,51.51349214773037,-0.11436054290620458,165.0954042003271,91.0,91.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5542249976200047
Taplow,TAP,0.0,51.5235617930705,-0.681370468757236,51.51349214773037,-0.11436054290620458,39.37333938655939,41.0,-999.0,N/A,no route found,-998.0,nan
Tattenham Corner,TAT,0.0,51.3091819561077,-0.242609291525166,51.51349214773037,-0.11436054290620458,24.419372768743635,55.0,7.4,ATOC,ANYTIME DAY S,0.0,0.30303808660769
Taunton,TAU,0.0,51.0233058085266,-3.10274208613258,51.51349214773037,-0.11436054290620458,215.55936279405157,126.0,128.5,GWR,ANYTIME S,0.0,0.5961234916192005
Taynuilt,TAY,2.0,56.4308143473302,-5.23961145057687,51.51349214773037,-0.11436054290620458,641.9918145484132,506.0,210.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.3271069743275733
Teddington,TED,0.0,51.4244795215342,-0.33270599121149,51.51349214773037,-0.11436054290620458,18.118329807358002,38.0,7.4,ATOC,ANYTIME DAY S,0.0,0.408426167239477
Tees-side Airport,TEA,1.0,54.5181332203211,-1.42531155969531,51.51349214773037,-0.11436054290620458,345.74071583611203,195.0,156.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.45265134487135184
Teignmouth,TGM,1.0,50.5480661411992,-3.49466343825348,51.51349214773037,-0.11436054290620458,260.28786196155903,195.0,133.5,GWR,ANYTIME S,0.0,0.5128936823789199
Telford Central,TFC,0.0,52.6811099530393,-2.44097128017569,51.51349214773037,-0.11436054290620458,205.65257990095864,133.0,103.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5032759620610893
Templecombe,TMC,0.0,51.0015054051895,-2.41772499837911,51.51349214773037,-0.11436054290620458,170.57592474099428,126.0,55.0,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3224370618744295
Tenby,TEN,1.0,51.6729507834456,-4.70669715034849,51.51349214773037,-0.11436054290620458,318.68452117761944,292.0,142.5,GWR,ANYTIME S,0.0,0.4471506789015879
Teynham,TEY,0.0,51.3333894653357,0.807425483138007,51.51349214773037,-0.11436054290620458,67.17406076391806,75.0,24.1,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0,0.35876943757649227
Thames Ditton,THD,0.0,51.3890958648714,-0.339152187620503,51.51349214773037,-0.11436054290620458,20.87400287103779,35.0,7.4,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.35450795162375565
Thatcham,THA,0.0,51.393844568173,-1.24319013835292,51.51349214773037,-0.11436054290620458,79.586256896584,61.0,27.4,GWR,ANYTIME DAY S,0.0,0.34428054627074767
Thatto Heath,THH,1.0,53.4365850427077,-2.75937489885122,51.51349214773037,-0.11436054290620458,279.4151314348031,184.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5994664610319551
The Hawthorns,THW,1.0,52.5053745899762,-1.96400908337047,51.51349214773037,-0.11436054290620458,168.24656925871642,145.0,89.0,GWR,ANYTIME S,0.0,0.5289855263743461
The Lakes (Warks),TLK,1.0,52.3591451174965,-1.8446735644726,51.51349214773037,-0.11436054290620458,151.70016082093937,145.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5866836232629439
Theale,THE,0.0,51.433451642275,-1.07497308631832,51.51349214773037,-0.11436054290620458,67.33508944871416,53.0,24.9,GWR,ANYTIME DAY S,0.0,0.36979233567314274
Theobalds Grove,TEO,0.0,51.6924549134607,-0.0348313830437476,51.51349214773037,-0.11436054290620458,20.65970139213486,36.0,-999.0,N/A,no route found,-998.0,nan
Thetford,TTF,1.0,52.4191224513121,0.745072939898829,51.51349214773037,-0.11436054290620458,116.80113102014593,105.0,63.0,GREATER ANGLIA,ANYTIME S,135.0,0.5393783386321295
Thirsk,THI,0.0,54.2282117548552,-1.37258814134247,51.51349214773037,-0.11436054290620458,313.74650587937026,137.0,140.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.44622010883470176
Thornaby,TBY,1.0,54.5592709095988,-1.30141207130572,51.51349214773037,-0.11436054290620458,348.16914455305283,171.0,156.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.44949416813169973
Thorne North,TNN,1.0,53.616062847934,-0.972330838820246,51.51349214773037,-0.11436054290620458,241.08999129029084,144.0,107.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.44589159186853905
Thorne South,TNS,1.0,53.6033295887843,-0.955109263260391,51.51349214773037,-0.11436054290620458,239.43638034207817,144.0,107.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.44897103709309677
Thornford,THO,1.0,50.9105787331418,-2.57898756413365,51.51349214773037,-0.11436054290620458,184.81068768536366,169.0,109.0,GWR,ANYTIME S,0.0,0.5897927298748556
Thornliebank,THB,1.0,55.8111046952463,-4.31170812843507,51.51349214773037,-0.11436054290620458,552.7360660128187,326.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3374123952962295
Thornton Abbey,TNA,2.0,53.6543014461694,-0.323021491305164,51.51349214773037,-0.11436054290620458,238.64496982015558,203.0,113.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4756018955083543
Thornton Heath,TTH,0.0,51.3987757749122,-0.100305947353252,51.51349214773037,-0.11436054290620458,12.800330776059841,26.0,5.5,ATOC,ANYTIME DAY S,0.0,0.4296763963542662
Thorntonhall,THT,1.0,55.7686836834217,-4.25116313776555,51.51349214773037,-0.11436054290620458,546.7210467699945,368.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3411246029430079
Thorpe Bay,TPB,0.0,51.5375674675467,0.761727916259285,51.51349214773037,-0.11436054290620458,60.860646746108536,59.0,13.5,C2C,ANYTIME DAY S,0.0,0.22181821458976195
Thorpe Culvert,TPC,1.0,53.1230899066145,0.19941514489068,51.51349214773037,-0.11436054290620458,180.3783667912366,188.0,82.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.45737192030063406
Thorpe-le-Soken,TLS,0.0,51.8476329773871,1.16140033314945,51.51349214773037,-0.11436054290620458,95.74923864915989,78.0,37.3,GREATER ANGLIA,ANYTIME DAY S,0.0,0.3895592333289772
Three Bridges,TBD,0.0,51.116922296857,-0.161184082771892,51.51349214773037,-0.11436054290620458,44.24071377450647,62.0,23.4,SOUTHERN,ANYTIME DAY S,0.0,0.5289245584795278
Three Oaks,TOK,1.0,50.9011126864871,0.613050942732097,51.51349214773037,-0.11436054290620458,85.00301799964669,99.0,34.6,SOUTHERN,ANYTIME DAY S,725.0,0.4070443710615524
Thurgarton,THU,1.0,53.0289430587568,-0.962257040891579,51.51349214773037,-0.11436054290620458,178.2812236723937,134.0,92.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.5160386388701118
Thurnscoe,THC,1.0,53.5450428254062,-1.30878375806351,51.51349214773037,-0.11436054290620458,240.14987606843042,192.0,107.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.44763712461532984
Thurso,THS,2.0,58.5901805763534,-3.52754885072794,51.51349214773037,-0.11436054290620458,817.1784464882887,785.0,190.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.23250735603282086
Thurston,TRS,1.0,52.250000353675,0.808652672104784,51.51349214773037,-0.11436054290620458,103.70442519534451,152.0,59.8,GREATER ANGLIA,ANYTIME S,0.0,0.5766388453275428
Tilbury Town,TIL,0.0,51.4623562687108,0.354038458127251,51.51349214773037,-0.11436054290620458,33.028093163471326,40.0,8.2,C2C,ANYTIME DAY S,0.0,0.24827349127951173
Tile Hill,THL,0.0,52.3951047571949,-1.59684853626064,51.51349214773037,-0.11436054290620458,141.45007688927157,117.0,80.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5655705656676648
Tilehurst,TLH,0.0,51.4715087017527,-1.0298159548238,51.51349214773037,-0.11436054290620458,63.75105683507224,72.0,25.2,GWR,ANYTIME DAY S,0.0,0.39528756464687154
Tipton,TIP,1.0,52.5304435872037,-2.06570141042911,51.51349214773037,-0.11436054290620458,175.3344409890108,129.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5076013560027156
Tir-Phil,TIR,1.0,51.7209099777901,-3.24638071768218,51.51349214773037,-0.11436054290620458,218.1376559306926,208.0,121.0,GWR,ANYTIME S,0.0,0.5546956094478457
Tisbury,TIS,0.0,51.0608547013625,-2.07900235314654,51.51349214773037,-0.11436054290620458,146.01272589552485,108.0,51.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3506543671860127
Tiverton Parkway,TVP,0.0,50.9171813221454,-3.35964470229389,51.51349214773037,-0.11436054290620458,236.23741329358447,140.0,133.0,GWR,ANYTIME S,0.0,0.5629929575749038
Todmorden,TOD,1.0,53.7138194632262,-2.09965943045451,51.51349214773037,-0.11436054290620458,279.32073412937007,226.0,134.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,64.0,0.48152529893360885
Tolworth,TOL,0.0,51.3768589713388,-0.279461470253494,51.51349214773037,-0.11436054290620458,19.048250763859556,33.0,6.6,ATOC,ANYTIME DAY S,0.0,0.34648850867305087
Ton Pentre,TPN,1.0,51.6478046848615,-3.48618800586156,51.51349214773037,-0.11436054290620458,234.18420840588104,218.0,121.0,GWR,ANYTIME S,0.0,0.5166872729107611
Tonbridge,TON,0.0,51.1914091023883,0.270973040315046,51.51349214773037,-0.11436054290620458,44.77299674075196,43.0,14.8,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,130.0,0.3305563861560596
Tondu,TDU,1.0,51.5473663227457,-3.59555017729116,51.51349214773037,-0.11436054290620458,241.58119154059085,185.0,125.0,GWR,ANYTIME S,0.0,0.5174243872333799
Tonfanau,TNF,1.0,52.6135468965275,-4.12369885546038,51.51349214773037,-0.11436054290620458,300.92200587429494,293.0,179.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5948385179739039
Tonypandy,TNP,1.0,51.6197667532961,-3.44886987891094,51.51349214773037,-0.11436054290620458,231.4942046432186,208.0,121.0,GWR,ANYTIME S,0.0,0.5226912707663093
Tooting,TOO,0.0,51.4198469961315,-0.161277733507952,51.51349214773037,-0.11436054290620458,10.916912876702089,38.0,4.6,ATOC,ANYTIME DAY S,0.0,0.42136454251795974
Topsham,TOP,1.0,50.6862203262687,-3.46442333198769,51.51349214773037,-0.11436054290620458,252.0345653356441,165.0,133.0,GWR,ANYTIME S,0.0,0.5277053955788913
Torquay,TQY,1.0,50.4611380634478,-3.54327594539,51.51349214773037,-0.11436054290620458,267.68524143730093,215.0,133.5,GWR,ANYTIME S,0.0,0.498720061230082
Torre,TRR,1.0,50.4731928677087,-3.54641660505946,51.51349214773037,-0.11436054290620458,267.27244686745865,212.0,133.5,GWR,ANYTIME S,0.0,0.49949031995132337
Totnes,TOT,0.0,50.4358693458766,-3.68869310888308,51.51349214773037,-0.11436054290620458,278.16102986081796,189.0,133.5,GWR,ANYTIME S,0.0,0.4799378261821892
Tottenham Hale,TOM,0.0,51.5883082398585,-0.059929186804236,51.51349214773037,-0.11436054290620458,9.140171652406277,36.0,4.9,ATOC,ANYTIME DAY S,1000.0,0.5360949647712587
Totton,TTN,0.0,50.9178818831145,-1.48241746383595,51.51349214773037,-0.11436054290620458,116.3065956616058,112.0,45.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3929269852671487
Town Green,TWN,2.0,53.5428100769396,-2.90448705065032,51.51349214773037,-0.11436054290620458,294.6558697808976,190.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5684597429691487
Trafford Park,TRA,2.0,53.4548193213439,-2.31063143398479,51.51349214773037,-0.11436054290620458,262.5132528002189,178.0,175.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.6685376762047179
Trefforest,TRF,1.0,51.5914659241903,-3.3251183998884,51.51349214773037,-0.11436054290620458,222.85147524553162,170.0,121.0,GWR,ANYTIME S,0.0,0.5429625263493792
Trefforest Estate,TRE,1.0,51.5682957877526,-3.29024872024258,51.51349214773037,-0.11436054290620458,220.4049014535823,170.0,121.0,GWR,ANYTIME S,0.0,0.5489896059570292
Trehafod,TRH,1.0,51.6101545413631,-3.38097518223294,51.51349214773037,-0.11436054290620458,226.7645576920548,199.0,121.0,GWR,ANYTIME S,0.0,0.5335930854076298
Treherbert,TRB,1.0,51.6722471952406,-3.53630316238398,51.51349214773037,-0.11436054290620458,237.77307725856946,224.0,121.0,GWR,ANYTIME S,0.0,0.5088885646561951
Treorchy,TRY,1.0,51.6575366924712,-3.50573449244853,51.51349214773037,-0.11436054290620458,235.58209954479418,220.0,121.0,GWR,ANYTIME S,0.0,0.5136213669621055
Trimley,TRM,1.0,51.9765250471403,1.31953626824096,51.51349214773037,-0.11436054290620458,111.63141622664938,106.0,52.5,GREATER ANGLIA,ANYTIME S,0.0,0.4702977152364287
Tring,TRI,0.0,51.8007404909572,-0.622439409212481,51.51349214773037,-0.11436054290620458,47.51422257477147,45.0,16.9,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0,0.35568297415379274
Troed-y-rhiw,TRD,1.0,51.7124291993822,-3.34674461017176,51.51349214773037,-0.11436054290620458,224.97563587303793,200.0,121.0,GWR,ANYTIME S,0.0,0.5378360173556073
Troon,TRN,1.0,55.5428169262541,-4.65530071764014,51.51349214773037,-0.11436054290620458,539.9193002656547,336.0,186.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.34542199159807224
Trowbridge,TRO,1.0,51.3198329746229,-2.21433470656225,51.51349214773037,-0.11436054290620458,147.66403376544017,115.0,101.5,GWR,ANYTIME S,0.0,0.6873711723277834
Truro,TRU,0.0,50.2638475426037,-5.06481369270845,51.51349214773037,-0.11436054290620458,374.960735618215,280.0,143.5,GWR,ANYTIME S,0.0,0.3827067379825916
Tulloch,TUL,2.0,56.884284329806,-4.70132227038737,51.51349214773037,-0.11436054290620458,668.2222604319949,534.0,210.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.31426669303749083
Tulse Hill,TUH,0.0,51.4398596365436,-0.105076767451685,51.51349214773037,-0.11436054290620458,8.217513249434848,25.0,4.6,ATOC,ANYTIME DAY S,0.0,0.5597800527204942
Tunbridge Wells,TBW,0.0,51.1302317896919,0.262810301606958,51.51349214773037,-0.11436054290620458,50.094119273832,55.0,22.4,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0,0.44715827575595757
Turkey Street,TUR,0.0,51.6726264627085,-0.0472166384344608,51.51349214773037,-0.11436054290620458,18.30642645030238,34.0,10.5,ATOC,ANYTIME DAY S,1000.0,0.5735690703210164
Tutbury & Hatton,TUT,1.0,52.8641363447111,-1.68223510400767,51.51349214773037,-0.11436054290620458,184.60729208090657,147.0,145.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.7854510965712657
Tweedbank,TWB,1.0,55.6057443892672,-2.7595315732595,51.51349214773037,-0.11436054290620458,487.9286562842307,378.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.33099101255885693
Twickenham,TWI,0.0,51.4500300055077,-0.330393822267269,51.51349214773037,-0.11436054290620458,16.58541115192788,45.0,6.6,ATOC,ANYTIME DAY S,0.0,0.39794008960898264
Twyford,TWY,0.0,51.4755338005578,-0.863292640920522,51.51349214773037,-0.11436054290620458,52.183413430712164,61.0,24.9,GWR,ANYTIME DAY S,826.0,0.47716311300834313
Ty Croes,TYC,1.0,53.2225630848069,-4.47473384721394,51.51349214773037,-0.11436054290620458,352.57535406757063,231.0,166.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.47082133814772065
Ty Glas,TGS,1.0,51.5215421683175,-3.19653469386441,51.51349214773037,-0.11436054290620458,213.93177126974456,164.0,121.0,GWR,ANYTIME S,0.0,0.56560088892749
Tygwyn,TYG,1.0,52.8937901176893,-4.07865560947925,51.51349214773037,-0.11436054290620458,311.4527924413375,362.0,189.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.6084389178680828
Tyndrum Lower,TYL,2.0,56.4333478464443,-4.71482224640449,51.51349214773037,-0.11436054290620458,624.9693645724983,468.0,201.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.32241580375357004
Tyseley,TYS,1.0,52.4541178692948,-1.83911620727109,51.51349214773037,-0.11436054290620458,158.09021830818153,125.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5629696824537439
Tywyn,TYW,1.0,52.5855810418576,-4.0935600802111,51.51349214773037,-0.11436054290620458,297.85481529486304,284.0,177.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5942492479927775
Uckfield,UCK,0.0,50.9687372365834,0.0963808849065427,51.51349214773037,-0.11436054290620458,62.36671382376595,80.0,17.5,SOUTHERN,ANYTIME DAY S,0.0,0.28059839820085747
Uddingston,UDD,1.0,55.8235326549642,-4.08669855110048,51.51349214773037,-0.11436054290620458,546.6418620228391,286.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.34117401713410656
Ulceby,ULC,2.0,53.6191996207736,-0.300826770891285,51.51349214773037,-0.11436054290620458,234.65968359530817,198.0,113.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.48367916576475495
Ulleskelf,ULL,1.0,53.8536118318936,-1.21397217711089,51.51349214773037,-0.11436054290620458,270.809884374335,253.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.48927313087600577
Ulverston,ULV,1.0,54.1915877643757,-3.09791569001614,51.51349214773037,-0.11436054290620458,359.3961121655715,244.0,185.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5147523685920444
Umberleigh,UMB,1.0,50.9967529650831,-3.98288778819791,51.51349214773037,-0.11436054290620458,276.08501336641444,205.0,133.0,GWR,ANYTIME S,0.0,0.48173567401677503
University (Birmingham),UNI,1.0,52.4512435733701,-1.9366839107718,51.51349214773037,-0.11436054290620458,162.97187472900328,108.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.54610649934532
Uphall,UHA,1.0,55.9190463544666,-3.50212011291368,51.51349214773037,-0.11436054290620458,538.7791970588962,321.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.2997517366698658
Upholland,UPL,2.0,53.5283821704968,-2.74140531262916,51.51349214773037,-0.11436054290620458,286.43437110883684,173.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5760481864004537
Upminster,UPM,0.0,51.5591060152203,0.250883915124465,51.51349214773037,-0.11436054290620458,25.845721536071654,22.0,6.0,ATOC,ANYTIME DAY S,0.0,0.23214674009491604
Upper Halliford,UPH,0.0,51.4130662280346,-0.430905796818098,51.51349214773037,-0.11436054290620458,24.67348044535678,50.0,9.0,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3647641045182857
Upper Holloway,UHL,2.0,51.5636297417848,-0.129513083236734,51.51349214773037,-0.11436054290620458,5.6764411703531925,42.0,3.6,ATOC,ANYTIME DAY S,0.0,0.6342001778864566
Upper Tyndrum,UTY,2.0,56.4346688861349,-4.7037226257088,51.51349214773037,-0.11436054290620458,624.7460899166787,466.0,201.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3225310302092066
Upper Warlingham,UWL,0.0,51.3085101869433,-0.077951746983225,51.51349214773037,-0.11436054290620458,22.94575682958299,33.0,7.4,ATOC,ANYTIME DAY S,0.0,0.32249971334392835
Upton (Merseyside),UPT,2.0,53.38649081158,-3.084153041982,51.51349214773037,-0.11436054290620458,290.1339914623704,223.0,147.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5083857953235733
Upwey,UPW,0.0,50.6482740260762,-2.46613841976536,51.51349214773037,-0.11436054290620458,190.8393009900877,176.0,109.0,GWR,ANYTIME S,836.0,0.5711611781980983
Urmston,URM,1.0,53.4482724799132,-2.3537968544528,51.51349214773037,-0.11436054290620458,263.6009509742547,173.0,175.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.663882278698956
Uttoxeter,UTT,1.0,52.8967923048407,-1.85725484169008,51.51349214773037,-0.11436054290620458,194.63781608075095,134.0,145.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.7449734225328684
Valley,VAL,1.0,53.2812901297552,-4.563369948251,51.51349214773037,-0.11436054290620458,361.01535669977784,247.0,168.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.46673914799731203
Vauxhall,VXH,-1.0,51.4861883633888,-0.122889550437947,51.51349214773037,-0.11436054290620458,3.094956776684773,-999.0,3.2,ATOC,ANYTIME DAY S,1000.0,1.0339401261130845
Virginia Water,VIR,0.0,51.4018013854544,-0.562173848505708,51.51349214773037,-0.11436054290620458,33.51400245673445,62.0,10.6,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3162857081509221
Waddon,WDO,0.0,51.3673963077079,-0.117335912462372,51.51349214773037,-0.11436054290620458,16.255457133440732,39.0,6.6,ATOC,ANYTIME DAY S,0.0,0.40601749589819147
Wadhurst,WAD,0.0,51.0734586021899,0.31317349934388,51.51349214773037,-0.11436054290620458,57.323381183428914,69.0,24.0,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0,0.4186773268520653
Wainfleet,WFL,1.0,53.1051246050871,0.234727275575928,51.51349214773037,-0.11436054290620458,178.69863378776668,180.0,82.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.46167112893533363
Wakefield Kirkgate,WKK,1.0,53.6786595218923,-1.48857070118291,51.51349214773037,-0.11436054290620458,258.2928039073439,152.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5129837068458596
Wakefield Westgate,WKF,0.0,53.6830744379424,-1.50611061053081,51.51349214773037,-0.11436054290620458,259.1792101063662,123.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5112292762433471
Walkden,WKD,1.0,53.5197772414036,-2.39632134933582,51.51349214773037,-0.11436054290620458,271.7026026523242,203.0,175.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6440865795604223
Wallasey Grove Road,WLG,1.0,53.4280064742672,-3.0697075246193,51.51349214773037,-0.11436054290620458,292.7299409774742,170.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.563659458438168
Wallasey Village,WLV,1.0,53.422887954495,-3.06912754188499,51.51349214773037,-0.11436054290620458,292.29677657001093,168.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.564494764315265
Wallington,WLT,0.0,51.3603850131022,-0.150832953855997,51.51349214773037,-0.11436054290620458,17.221947876738028,42.0,6.6,ATOC,ANYTIME DAY S,0.0,0.38323191123547234
Wallyford,WAF,1.0,55.9402877082294,-3.01495084751475,51.51349214773037,-0.11436054290620458,528.4722704646819,302.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3055978696062789
Walmer,WAM,0.0,51.203318318536,1.38287426578858,51.51349214773037,-0.11436054290620458,109.84914282823682,128.0,39.6,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0,0.3604943924043146
Walsall,WSL,1.0,52.5843999235155,-1.98475513852255,51.51349214773037,-0.11436054290620458,175.09878913162717,132.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.508284497233707
Walsden,WDN,1.0,53.6962616093896,-2.10446429625135,51.51349214773037,-0.11436054290620458,277.780448290751,245.0,134.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,64.0,0.48419534502017836
Waltham Cross,WLC,0.0,51.6850593249046,-0.0265583979998099,51.51349214773037,-0.11436054290620458,20.034559897367686,27.0,-999.0,N/A,no route found,-998.0,nan
Walthamstow Central,WHC,0.0,51.5829170771293,-0.019815028584921,51.51349214773037,-0.11436054290620458,10.132830990302928,41.0,4.9,ATOC,ANYTIME DAY S,1000.0,0.48357660407928227
Walthamstow Queen's Road,WMW,1.0,51.5815012615672,-0.0238458926389262,51.51349214773037,-0.11436054290620458,9.832470112986561,30.0,4.9,ATOC,ANYTIME DAY S,1000.0,0.49834883235781846
Walton (Merseyside),WAO,2.0,53.4562185130783,-2.96574753881583,51.51349214773037,-0.11436054290620458,290.2214689305471,171.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5599172266573011
Walton-on-Thames,WAL,0.0,51.3729300421052,-0.414635037988793,51.51349214773037,-0.11436054290620458,26.084754477405223,35.0,8.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.31435986898411833
Walton-on-the-Naze,WON,1.0,51.8461652994246,1.26766958132874,51.51349214773037,-0.11436054290620458,102.50450671090353,96.0,37.3,GREATER ANGLIA,ANYTIME DAY S,0.0,0.36388643969770307
Wanborough,WAN,1.0,51.2445226591696,-0.667587798099879,51.51349214773037,-0.11436054290620458,48.7758302471584,85.0,29.4,GWR,ANYTIME DAY S,0.0,0.602757551250761
Wandsworth Common,WSW,0.0,51.4461833871519,-0.163385992160445,51.51349214773037,-0.11436054290620458,8.226723609226763,46.0,4.6,ATOC,ANYTIME DAY S,0.0,0.5591533420231627
